"shipment_id","pick_up_date","day","week","month","quarter","year","day_of_week","forwarder","warehouse_location","consignee","destination","number_of_packages","weight","quantity","value","number_of_pallets_per_day","trucking","trucking_billing"
2652,"2022-01-04",4,1,1,1,2022,"Tuesday  ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","7","10.92","441000","26493.60","7","6 WHEELER TRUCK - ELF","14.00"
2653,"2022-01-04",4,1,1,1,2022,"Tuesday  ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","21","318.99","1354500","3321122.70","7","6 WHEELER TRUCK - ELF","14.00"
2654,"2022-01-04",4,1,1,1,2022,"Tuesday  ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","21","1545.04","89600","416262.00","7","6 WHEELER TRUCK - ELF","14.00"
2655,"2022-01-04",4,1,1,1,2022,"Tuesday  ","Forwarder Uniform","LAS PINAS","Consignee Victor","HONG KONG","14","195.30","304500","67813.20","7","6 WHEELER TRUCK - ELF","110.00"
2656,"2022-01-05",5,1,1,1,2022,"Wednesday","Forwarder Alpha","PARANAQUE","Consignee India","CHINA","32","384.16","958400","134626.56","32","6 WHEELER TRUCK - ELF","14.00"
2657,"2022-01-05",5,1,1,1,2022,"Wednesday","Forwarder Beta","PARANAQUE","Consignee Beta","CHINA","16","50.72","230400","18547.20","32","6 WHEELER TRUCK - ELF","14.00"
2658,"2022-01-05",5,1,1,1,2022,"Wednesday","Forwarder Foxtrot","PARANAQUE","Consignee Beta","CHINA","64","12.32","4270400","518556.00","32","6 WHEELER TRUCK - ELF","14.00"
2659,"2022-01-05",5,1,1,1,2022,"Wednesday","Forwarder Juliett","PARANAQUE","Consignee Victor","CHINA","48","1303.84","1024000","71481.60","32","6 WHEELER TRUCK - ELF","14.00"
2660,"2022-01-05",5,1,1,1,2022,"Wednesday","Forwarder Kilo","PARANAQUE","Consignee Oscar","CHINA","192","750.88","960000","87553.92","32","6 WHEELER TRUCK - ELF","14.00"
2661,"2022-01-05",5,1,1,1,2022,"Wednesday","Forwarder Lima","PARANAQUE","Consignee Beta","CHINA","32","94.40","144000","235388.16","32","6 WHEELER TRUCK - ELF","14.00"
2662,"2022-01-05",5,1,1,1,2022,"Wednesday","Forwarder Lima","PARANAQUE","Consignee Beta","CHINA","96","106.24","7780800","3093744.00","32","6 WHEELER TRUCK - ELF","14.00"
2663,"2022-01-05",5,1,1,1,2022,"Wednesday","Forwarder Lima","PARANAQUE","Consignee Beta","CHINA","96","888.80","72000","962904.00","32","6 WHEELER TRUCK - ELF","14.00"
2664,"2022-01-05",5,1,1,1,2022,"Wednesday","Forwarder Lima","PARANAQUE","Consignee Gamma","CHINA","32","51.84","2331200","927794.40","32","6 WHEELER TRUCK - ELF","14.00"
2665,"2022-01-05",5,1,1,1,2022,"Wednesday","Forwarder Lima","PARANAQUE","Consignee Gamma","CHINA","80","248.48","168000","1172275.20","32","6 WHEELER TRUCK - ELF","14.00"
2666,"2022-01-05",5,1,1,1,2022,"Wednesday","Forwarder Quebec","PARANAQUE","Consignee Tango","CHINA","32","1383.36","715200","76944.00","32","6 WHEELER TRUCK - ELF","14.00"
2667,"2022-01-05",5,1,1,1,2022,"Wednesday","Forwarder Romeo","PARANAQUE","Consignee Echo","CHINA","48","54.40","2808000","1036948.80","32","6 WHEELER TRUCK - ELF","14.00"
2668,"2022-01-05",5,1,1,1,2022,"Wednesday","Forwarder Romeo","PARANAQUE","Consignee Echo","CHINA","32","100.80","2208000","889515.36","32","6 WHEELER TRUCK - ELF","14.00"
2669,"2022-01-05",5,1,1,1,2022,"Wednesday","Forwarder Romeo","PARANAQUE","Consignee Hotel","CHINA","80","1062.88","576000","67913.28","32","6 WHEELER TRUCK - ELF","14.00"
2670,"2022-01-05",5,1,1,1,2022,"Wednesday","Forwarder Uniform","LAS PINAS","Consignee Uniform","CHINA","272","80.00","72000","169746.24","32","6 WHEELER TRUCK - ELF","110.00"
2671,"2022-01-05",5,1,1,1,2022,"Wednesday","Forwarder Zeta","PARANAQUE","Consignee Zeta","CHINA","112","21.12","20520000","9345.60","32","6 WHEELER TRUCK - ELF","130.00"
2672,"2022-01-06",6,1,1,1,2022,"Thursday ","Forwarder Alpha","PARANAQUE","Consignee India","HONG KONG","234","224.82","2038500","89272.80","18","6 WHEELER TRUCK - ELF","130.00"
2673,"2022-01-06",6,1,1,1,2022,"Thursday ","Forwarder Foxtrot","PARANAQUE","Consignee Beta","HONG KONG","63","893.88","11070000","441096.30","18","6 WHEELER TRUCK - ELF","14.00"
2674,"2022-01-06",6,1,1,1,2022,"Thursday ","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","54","28.80","3483000","289228.05","18","6 WHEELER TRUCK - ELF","14.00"
2675,"2022-01-06",6,1,1,1,2022,"Thursday ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","9","990.00","94500","23980.05","18","6 WHEELER TRUCK - ELF","14.00"
2676,"2022-01-06",6,1,1,1,2022,"Thursday ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","72","80.82","189000","2767.50","18","6 WHEELER TRUCK - ELF","14.00"
2677,"2022-01-06",6,1,1,1,2022,"Thursday ","Forwarder Quebec","PARANAQUE","Consignee Romeo","HONG KONG","9","1691.28","1080000","3709534.41","18","6 WHEELER TRUCK - ELF","14.00"
2678,"2022-01-06",6,1,1,1,2022,"Thursday ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","18","268.65","23658300","175905.00","18","6 WHEELER TRUCK - ELF","14.00"
2679,"2022-01-06",6,1,1,1,2022,"Thursday ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","27","17.46","3064500","144306.00","18","6 WHEELER TRUCK - ELF","14.00"
2680,"2022-01-06",6,1,1,1,2022,"Thursday ","Forwarder Romeo","PARANAQUE","Consignee Hotel","HONG KONG","99","35.46","321300","625310.55","18","6 WHEELER TRUCK - ELF","14.00"
2681,"2022-01-07",7,1,1,1,2022,"Friday   ","Forwarder Foxtrot","PARANAQUE","Consignee Beta","HONG KONG","44","318.34","1617000","75868.65","22","6 WHEELER TRUCK - ELF","14.00"
2682,"2022-01-07",7,1,1,1,2022,"Friday   ","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","11","31.02","198000","130932.56","22","6 WHEELER TRUCK - ELF","130.00"
2683,"2022-01-07",7,1,1,1,2022,"Friday   ","Forwarder Kilo","PARANAQUE","Consignee Oscar","HONG KONG","11","4632.98","1584000","17217.20","22","6 WHEELER TRUCK - ELF","14.00"
2684,"2022-01-07",7,1,1,1,2022,"Friday   ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","22","74.25","1617000","16344.90","22","6 WHEELER TRUCK - ELF","14.00"
2685,"2022-01-07",7,1,1,1,2022,"Friday   ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","33","70.07","495000","39519.15","22","6 WHEELER TRUCK - ELF","14.00"
2686,"2022-01-07",7,1,1,1,2022,"Friday   ","Forwarder Lima","PARANAQUE","Consignee Gamma","HONG KONG","22","364.65","3250500","734349.00","22","6 WHEELER TRUCK - ELF","14.00"
2687,"2022-01-07",7,1,1,1,2022,"Friday   ","Forwarder Quebec","PARANAQUE","Consignee Romeo","HONG KONG","11","317.68","61600","134438.70","22","6 WHEELER TRUCK - ELF","14.00"
2688,"2022-01-07",7,1,1,1,2022,"Friday   ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","55","4.73","858000","208966.56","22","6 WHEELER TRUCK - ELF","14.00"
2689,"2022-01-07",7,1,1,1,2022,"Friday   ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","33","132.33","3646500","51981.60","22","6 WHEELER TRUCK - ELF","14.00"
2690,"2022-01-07",7,1,1,1,2022,"Friday   ","Forwarder Romeo","PARANAQUE","Consignee Hotel","HONG KONG","55","2024.44","6370100","1022245.95","22","6 WHEELER TRUCK - ELF","14.00"
2691,"2022-01-07",7,1,1,1,2022,"Friday   ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","165","27.72","620400","13681.80","22","6 WHEELER TRUCK - ELF","110.00"
2692,"2022-01-08",8,1,1,1,2022,"Saturday ","Forwarder Foxtrot","PARANAQUE","Consignee Beta","HONG KONG","8","1399.60","216000","638944.80","16","6 WHEELER TRUCK - ELF","130.00"
2693,"2022-01-08",8,1,1,1,2022,"Saturday ","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","24","1826.00","660000","94600.80","16","6 WHEELER TRUCK - ELF","14.00"
2694,"2022-01-08",8,1,1,1,2022,"Saturday ","Forwarder Kilo","PARANAQUE","Consignee Oscar","HONG KONG","8","1146.24","3180000","182244.00","16","6 WHEELER TRUCK - ELF","14.00"
2695,"2022-01-08",8,1,1,1,2022,"Saturday ","Forwarder Lima","PARANAQUE","Consignee Gamma","HONG KONG","8","7.44","72000","12998.40","16","6 WHEELER TRUCK - ELF","14.00"
2696,"2022-01-08",8,1,1,1,2022,"Saturday ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","32","38.72","144000","97977.60","16","6 WHEELER TRUCK - ELF","14.00"
2697,"2022-01-08",8,1,1,1,2022,"Saturday ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","16","332.16","1544000","88301.76","16","6 WHEELER TRUCK - ELF","14.00"
2698,"2022-01-08",8,1,1,1,2022,"Saturday ","Forwarder Romeo","PARANAQUE","Consignee Hotel","HONG KONG","24","312.48","2784000","3203425.20","16","6 WHEELER TRUCK - ELF","14.00"
2699,"2022-01-08",8,1,1,1,2022,"Saturday ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","16","7.44","336000","106772.40","16","6 WHEELER TRUCK - ELF","110.00"
2700,"2022-01-10",10,2,1,1,2022,"Monday   ","Forwarder Foxtrot","PARANAQUE","Consignee Beta","HONG KONG","195","789.23","7429500","1066.65","52","6 WHEELER TRUCK - ELF","14.00"
2701,"2022-01-10",10,2,1,1,2022,"Monday   ","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","65","24.31","605800","112076.25","52","6 WHEELER TRUCK - ELF","14.00"
2702,"2022-01-10",10,2,1,1,2022,"Monday   ","Forwarder Kilo","PARANAQUE","Consignee Oscar","HONG KONG","13","18.85","3510000","487569.55","52","6 WHEELER TRUCK - ELF","14.00"
2703,"2022-01-10",10,2,1,1,2022,"Monday   ","Forwarder Kilo","PARANAQUE","Consignee Oscar","HONG KONG","26","122.33","156000","10401.30","52","6 WHEELER TRUCK - ELF","14.00"
2704,"2022-01-10",10,2,1,1,2022,"Monday   ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","39","36.79","97500","4071405.00","52","6 WHEELER TRUCK - ELF","130.00"
2705,"2022-01-10",10,2,1,1,2022,"Monday   ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","78","274.69","247000","1347.45","52","6 WHEELER TRUCK - ELF","14.00"
2706,"2022-01-10",10,2,1,1,2022,"Monday   ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","104","7473.44","2320500","2433232.36","52","6 WHEELER TRUCK - ELF","14.00"
2707,"2022-01-10",10,2,1,1,2022,"Monday   ","Forwarder Lima","PARANAQUE","Consignee Gamma","HONG KONG","91","48.10","1453400","3997.50","52","6 WHEELER TRUCK - ELF","14.00"
2708,"2022-01-10",10,2,1,1,2022,"Monday   ","Forwarder Quebec","PARANAQUE","Consignee Romeo","HONG KONG","13","1018.16","1774500","17296.50","52","6 WHEELER TRUCK - ELF","14.00"
2709,"2022-01-10",10,2,1,1,2022,"Monday   ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","26","2705.43","1345500","22487.40","52","6 WHEELER TRUCK - ELF","14.00"
2710,"2022-01-10",10,2,1,1,2022,"Monday   ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","26","780.00","1618500","55795.35","52","6 WHEELER TRUCK - ELF","14.00"
2711,"2022-01-10",10,2,1,1,2022,"Monday   ","Forwarder Romeo","PARANAQUE","Consignee Hotel","HONG KONG","65","591.37","91000","63739.65","52","6 WHEELER TRUCK - ELF","14.00"
2712,"2022-01-10",10,2,1,1,2022,"Monday   ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","52","9.10","117000","5095.35","52","6 WHEELER TRUCK - ELF","110.00"
2713,"2022-01-11",11,2,1,1,2022,"Tuesday  ","Forwarder Alpha","PARANAQUE","Consignee India","HONG KONG","10","7.20","660000","289583.40","20","6 WHEELER TRUCK - ELF","14.00"
2714,"2022-01-11",11,2,1,1,2022,"Tuesday  ","Forwarder Foxtrot","PARANAQUE","Consignee Beta","HONG KONG","70","403.20","105000","2042968.80","20","6 WHEELER TRUCK - ELF","130.00"
2715,"2022-01-11",11,2,1,1,2022,"Tuesday  ","Forwarder Kilo","PARANAQUE","Consignee Oscar","HONG KONG","20","1215.00","7725000","40137.00","20","6 WHEELER TRUCK - ELF","14.00"
2716,"2022-01-11",11,2,1,1,2022,"Tuesday  ","Forwarder Kilo","PARANAQUE","Consignee Oscar","HONG KONG","40","68.20","2080000","56325.00","20","6 WHEELER TRUCK - ELF","14.00"
2717,"2022-01-11",11,2,1,1,2022,"Tuesday  ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","10","30.70","6565000","1710486.00","20","6 WHEELER TRUCK - ELF","14.00"
2718,"2022-01-11",11,2,1,1,2022,"Tuesday  ","Forwarder Quebec","PARANAQUE","Consignee Romeo","HONG KONG","40","1049.90","2250000","1209.00","20","6 WHEELER TRUCK - ELF","14.00"
2719,"2022-01-11",11,2,1,1,2022,"Tuesday  ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","40","152.50","240000","6849.00","20","6 WHEELER TRUCK - ELF","14.00"
2720,"2022-01-11",11,2,1,1,2022,"Tuesday  ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","10","13.30","75000","3530241.00","20","6 WHEELER TRUCK - ELF","14.00"
2721,"2022-01-11",11,2,1,1,2022,"Tuesday  ","Forwarder Romeo","PARANAQUE","Consignee Hotel","HONG KONG","30","5.40","60000","60891.00","20","6 WHEELER TRUCK - ELF","14.00"
2722,"2022-01-11",11,2,1,1,2022,"Tuesday  ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","150","54.50","2595000","515371.00","20","6 WHEELER TRUCK - ELF","110.00"
2723,"2022-01-12",12,2,1,1,2022,"Wednesday","Forwarder Alpha","PARANAQUE","Consignee India","HONG KONG","98","45.64","571200","2881.20","14","6 WHEELER TRUCK - ELF","14.00"
2724,"2022-01-12",12,2,1,1,2022,"Wednesday","Forwarder Beta","PARANAQUE","Consignee Beta","HONG KONG","42","137.20","1197000","34140.96","14","6 WHEELER TRUCK - ELF","14.00"
2725,"2022-01-12",12,2,1,1,2022,"Wednesday","Forwarder Foxtrot","PARANAQUE","Consignee Beta","HONG KONG","98","5.88","8421000","171788.96","14","6 WHEELER TRUCK - ELF","14.00"
2726,"2022-01-12",12,2,1,1,2022,"Wednesday","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","56","226.94","126000","983318.00","14","6 WHEELER TRUCK - ELF","14.00"
2727,"2022-01-12",12,2,1,1,2022,"Wednesday","Forwarder Kilo","PARANAQUE","Consignee Oscar","HONG KONG","14","296.94","1974000","14912.10","14","6 WHEELER TRUCK - ELF","14.00"
2728,"2022-01-12",12,2,1,1,2022,"Wednesday","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","140","128.38","525000","32655.00","14","6 WHEELER TRUCK - ELF","130.00"
2729,"2022-01-12",12,2,1,1,2022,"Wednesday","Forwarder Lima","PARANAQUE","Consignee Gamma","HONG KONG","14","7.56","189000","1233615.60","14","6 WHEELER TRUCK - ELF","14.00"
2730,"2022-01-12",12,2,1,1,2022,"Wednesday","Forwarder Lima","PARANAQUE","Consignee Gamma","HONG KONG","196","43.96","126000","2221.80","14","6 WHEELER TRUCK - ELF","14.00"
2731,"2022-01-12",12,2,1,1,2022,"Wednesday","Forwarder November","PARANAQUE","Consignee Sierra","HONG KONG","238","37.94","218400","208799.36","14","6 WHEELER TRUCK - ELF","14.00"
2732,"2022-01-12",12,2,1,1,2022,"Wednesday","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","70","539.56","588000","41751.36","14","6 WHEELER TRUCK - ELF","14.00"
2733,"2022-01-12",12,2,1,1,2022,"Wednesday","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","56","520.52","2941400","175001.40","14","6 WHEELER TRUCK - ELF","14.00"
2734,"2022-01-12",12,2,1,1,2022,"Wednesday","Forwarder Romeo","PARANAQUE","Consignee Hotel","HONG KONG","112","563.92","3717000","78762.88","14","6 WHEELER TRUCK - ELF","14.00"
2735,"2022-01-12",12,2,1,1,2022,"Wednesday","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","126","1004.78","7266000","246630.30","14","6 WHEELER TRUCK - ELF","110.00"
2736,"2022-01-12",12,2,1,1,2022,"Wednesday","Forwarder Whiskey","PARANAQUE","Consignee Alpha","HONG KONG","140","1454.32","126000","685083.00","14","6 WHEELER TRUCK - ELF","14.00"
2737,"2022-01-13",13,2,1,1,2022,"Thursday ","Forwarder Alpha","PARANAQUE","Consignee India","HONG KONG","10","18.00","210000","7284.00","20","6 WHEELER TRUCK - ELF","14.00"
2738,"2022-01-13",13,2,1,1,2022,"Thursday ","Forwarder Foxtrot","PARANAQUE","Consignee Beta","HONG KONG","20","263.30","1335000","4719.00","20","6 WHEELER TRUCK - ELF","14.00"
2739,"2022-01-13",13,2,1,1,2022,"Thursday ","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","30","46.00","30000","83232.00","20","6 WHEELER TRUCK - ELF","130.00"
2740,"2022-01-13",13,2,1,1,2022,"Thursday ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","40","84.50","1922000","128250.00","20","6 WHEELER TRUCK - ELF","14.00"
2741,"2022-01-13",13,2,1,1,2022,"Thursday ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","40","203.30","30000","275052.00","20","6 WHEELER TRUCK - ELF","14.00"
2742,"2022-01-13",13,2,1,1,2022,"Thursday ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","50","945.40","1890000","12090.00","20","6 WHEELER TRUCK - ELF","14.00"
2743,"2022-01-13",13,2,1,1,2022,"Thursday ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","70","1648.20","360000","9420.00","20","6 WHEELER TRUCK - ELF","14.00"
2744,"2022-01-13",13,2,1,1,2022,"Thursday ","Forwarder Romeo","PARANAQUE","Consignee Hotel","HONG KONG","40","164.60","15000","92700.00","20","6 WHEELER TRUCK - ELF","14.00"
2745,"2022-01-13",13,2,1,1,2022,"Thursday ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","160","252.80","1785000","509820.00","20","6 WHEELER TRUCK - ELF","110.00"
2746,"2022-01-13",13,2,1,1,2022,"Thursday ","Forwarder Whiskey","PARANAQUE","Consignee Alpha","HONG KONG","40","420.50","630000","236860.50","20","6 WHEELER TRUCK - ELF","14.00"
2747,"2022-01-14",14,2,1,1,2022,"Friday   ","Forwarder Beta","PARANAQUE","Consignee Beta","HONG KONG","40","42.80","704000","349470.00","40","6 WHEELER TRUCK - ELF","130.00"
2748,"2022-01-14",14,2,1,1,2022,"Friday   ","Forwarder Foxtrot","PARANAQUE","Consignee Beta","HONG KONG","20","0.30","2035000","1722360.00","40","6 WHEELER TRUCK - ELF","14.00"
2749,"2022-01-14",14,2,1,1,2022,"Friday   ","Forwarder Juliett","PARANAQUE","Consignee Victor","HONG KONG","120","53.20","1320000","49104.00","40","6 WHEELER TRUCK - ELF","14.00"
2750,"2022-01-14",14,2,1,1,2022,"Friday   ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","40","452.50","2325000","171024.00","40","6 WHEELER TRUCK - ELF","14.00"
2751,"2022-01-14",14,2,1,1,2022,"Friday   ","Forwarder Lima","PARANAQUE","Consignee Gamma","HONG KONG","70","857.50","130000","51775.50","40","6 WHEELER TRUCK - ELF","14.00"
2752,"2022-01-14",14,2,1,1,2022,"Friday   ","Forwarder November","PARANAQUE","Consignee Sierra","HONG KONG","10","994.10","70000","729117.60","40","6 WHEELER TRUCK - ELF","14.00"
2753,"2022-01-14",14,2,1,1,2022,"Friday   ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","20","154.60","1605000","4993.50","40","6 WHEELER TRUCK - ELF","14.00"
2754,"2022-01-14",14,2,1,1,2022,"Friday   ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","140","1100.30","1365000","1005347.40","40","6 WHEELER TRUCK - ELF","14.00"
2755,"2022-01-14",14,2,1,1,2022,"Friday   ","Forwarder Romeo","PARANAQUE","Consignee Hotel","HONG KONG","20","541.20","420000","41287.00","40","6 WHEELER TRUCK - ELF","14.00"
2756,"2022-01-14",14,2,1,1,2022,"Friday   ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","100","1055.80","2160000","1309216.80","40","6 WHEELER TRUCK - ELF","110.00"
2757,"2022-01-15",15,2,1,1,2022,"Saturday ","Forwarder Beta","PARANAQUE","Consignee Beta","HONG KONG","22","115.61","1653300","80275.80","33","6 WHEELER TRUCK - ELF","14.00"
2758,"2022-01-15",15,2,1,1,2022,"Saturday ","Forwarder Foxtrot","PARANAQUE","Consignee Beta","HONG KONG","121","35.64","99000","5722.20","33","6 WHEELER TRUCK - ELF","130.00"
2759,"2022-01-15",15,2,1,1,2022,"Saturday ","Forwarder Kilo","PARANAQUE","Consignee Oscar","HONG KONG","66","117.92","33000","6807.90","33","6 WHEELER TRUCK - ELF","14.00"
2760,"2022-01-15",15,2,1,1,2022,"Saturday ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","11","101.53","16500","158411.55","33","6 WHEELER TRUCK - ELF","14.00"
2761,"2022-01-15",15,2,1,1,2022,"Saturday ","Forwarder Lima","PARANAQUE","Consignee Beta","HONG KONG","44","274.23","3107500","159074.85","33","6 WHEELER TRUCK - ELF","14.00"
2762,"2022-01-15",15,2,1,1,2022,"Saturday ","Forwarder Lima","PARANAQUE","Consignee Gamma","HONG KONG","11","838.97","1699500","989565.39","33","6 WHEELER TRUCK - ELF","14.00"
2763,"2022-01-15",15,2,1,1,2022,"Saturday ","Forwarder Lima","PARANAQUE","Consignee Gamma","HONG KONG","341","29.04","3812600","1287356.40","33","6 WHEELER TRUCK - ELF","14.00"
2764,"2022-01-15",15,2,1,1,2022,"Saturday ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","33","1346.29","2805000","1193284.95","33","6 WHEELER TRUCK - ELF","14.00"
2765,"2022-01-15",15,2,1,1,2022,"Saturday ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","143","3767.83","66000","59084.85","33","6 WHEELER TRUCK - ELF","14.00"
2766,"2022-01-15",15,2,1,1,2022,"Saturday ","Forwarder Romeo","PARANAQUE","Consignee Echo","HONG KONG","44","172.70","1650000","232800.15","33","6 WHEELER TRUCK - ELF","14.00"
2767,"2022-01-15",15,2,1,1,2022,"Saturday ","Forwarder Uniform","LAS PINAS","Consignee Uniform","HONG KONG","143","43.12","4026000","30978.75","33","6 WHEELER TRUCK - ELF","110.00"
